User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging_Start,Charging_End,Energy_kWh,Charging_Duration_hours,Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Weather_Condition,hour
User_992,Chevy Bolt,100,Station_353,Los Angeles,02-11-2024 07:00,02-11-2024 07:51,40.2760444,1.223355282,3.827057841,20.63337036,Evening,Wednesday,89.20784954,82.2174668,23.2274696,22.79322071,7,Level 1,Long-Distance Traveler,Sunny,7
User_993,BMW i3,75,Station_193,Houston,02-11-2024 08:00,02-11-2024 09:26,53.9569817,3.737052894,17.87474459,14.88744926,Night,Monday,89.97564875,95.03577021,17.09446172,6.800062382,2,Level 2,Long-Distance Traveler,Cold/Clear,8
User_994,Nissan Leaf,62,Station_237,New York,02-11-2024 09:00,02-11-2024 10:31,60.61379392,3.074673422,20.91795172,12.50819555,Afternoon,Tuesday,54.46997535,78.5105153,103.5093666,32.52462891,4,DC Fast Charger,Commuter,Hot,9
User_995,Hyundai Kona,75,Station_387,Los Angeles,02-11-2024 10:00,02-11-2024 12:16,63.30842212,3.804828964,6.452270809,25.09427328,Night,Wednesday,84.99521399,59.29101878,170.1479703,27.57669556,5,Level 1,Long-Distance Traveler,Sunny,10
User_996,Nissan Leaf,75,Station_426,Los Angeles,02-11-2024 11:00,02-11-2024 14:59,38.60563637,0.873091074,33.68293022,33.72452927,Afternoon,Monday,33.74869,70.86209993,223.2968421,-2.781014832,5,Level 1,Long-Distance Traveler,Cold/Clear,11
User_997,Tesla Model 3,62,Station_277,Chicago,02-11-2024 12:00,02-11-2024 13:40,65.60582508,3.942321824,7.330086293,21.66331257,Morning,Monday,17.40998397,91.2962282,81.04832192,1.847370552,5,DC Fast Charger,Casual Driver,Cold/Clear,12
User_998,Tesla Model 3,85,Station_227,Houston,02-11-2024 13:00,02-11-2024 14:59,46.61987333,1.56278776,7.388686338,16.70682128,Morning,Friday,70.09449292,59.04290083,210.7494444,-0.460756822,5,DC Fast Charger,Long-Distance Traveler,Cold/Clear,13
User_999,BMW i3,188.6349646,Station_233,Chicago,02-11-2024 14:00,02-11-2024 15:41,49.36321491,1.226170647,2.246134508,25.56981605,Afternoon,Saturday,33.05374132,53.86982319,60.01452139,-6.553346941,1,Level 2,Long-Distance Traveler,Cold/Clear,14
User_1000,Chevy Bolt,100,Station_40,New York,02-11-2024 15:00,02-11-2024 16:39,24.8745406,0.927152467,11.44140758,19.97039304,Evening,Friday,33.94560873,58.1351351,60.81189004,7.879043435,7,Level 1,Commuter,Cold/Clear,15
User_1001,BMW i3,62,Station_323,Chicago,02-11-2024 16:00,02-11-2024 16:59,54.36218574,1.925077717,36.36127863,26.47870818,Morning,Saturday,46.38733767,77.34027871,294.4762264,31.47819368,7,Level 2,Casual Driver,Hot,16
User_1002,BMW i3,50,Station_153,Houston,02-11-2024 17:00,02-11-2024 19:12,6.443672289,2.634529418,14.99241844,8.855377385,Night,Tuesday,81.59731029,84.92637815,11.7422215,-4.275305327,7,Level 1,Long-Distance Traveler,Cold/Clear,17
User_1003,BMW i3,75,Station_127,San Francisco,02-11-2024 18:00,02-11-2024 21:00,28.21564939,2.406806924,23.69307885,26.55168287,Afternoon,Tuesday,18.51710429,86.57990243,293.5819766,28.84399132,1.038973299,Level 2,Commuter,Hot,18
User_1004,BMW i3,75,Station_237,San Francisco,02-11-2024 19:00,02-11-2024 20:01,42.28553478,2.711851129,19.16718328,12.96377159,Morning,Tuesday,89.03952891,98.83105507,52.38329859,37.90202121,5,Level 1,Long-Distance Traveler,Hot,19
User_1005,Hyundai Kona,85,Station_486,New York,02-11-2024 20:00,02-11-2024 21:55,76.17330081,1.506099897,28.58745278,17.68377082,Afternoon,Monday,56.06768463,93.03849524,369.8535236,18.04509607,0,DC Fast Charger,Casual Driver,Cloudy,20
User_1006,Hyundai Kona,75,Station_493,San Francisco,02-11-2024 21:00,02-11-2024 22:26,34.99715934,0.786954786,20.39497639,8.163073829,Evening,Monday,68.91614283,67.94804573,283.0499164,36.23500791,3.304408096,Level 2,Casual Driver,Hot,21
User_1007,Nissan Leaf,75,Station_55,Chicago,02-11-2024 22:00,02-12-2024 00:18,26.50967969,2.190050091,25.52949896,24.68663674,Afternoon,Friday,69.67340888,79.50037017,14.44839103,3.478471588,2,DC Fast Charger,Casual Driver,Cold/Clear,22
User_1008,Tesla Model 3,50,Station_468,New York,02-11-2024 23:00,02-11-2024 23:38,34.95512441,1.684700505,12.02937483,9.964164321,Morning,Wednesday,65.08674311,78.37929074,262.0915243,4.94560206,1.058056667,Level 1,Casual Driver,Cold/Clear,23
User_1009,BMW i3,50,Station_436,Houston,02-12-2024 00:00,02-12-2024 01:00,62.04623037,0.922764651,18.56265579,37.5475732,Afternoon,Sunday,88.3912258,77.93392383,43.02786515,-0.966443591,5,DC Fast Charger,Casual Driver,Cold/Clear,0
User_1010,Nissan Leaf,50,Station_172,New York,02-12-2024 01:00,02-12-2024 02:40,69.87454798,2.014628042,16.51045962,6.585619842,Morning,Saturday,40.28184348,72.00903872,245.0759176,2.773001448,4,Level 2,Casual Driver,Cold/Clear,1
User_1011,Tesla Model 3,100,Station_109,New York,02-12-2024 02:00,02-12-2024 04:46,10.43167346,3.313162432,31.3920766,38.60614036,Morning,Saturday,47.66326224,72.19157526,227.1388394,5.443960406,7,Level 2,Commuter,Cold/Clear,2
User_1012,Chevy Bolt,50,Station_354,Los Angeles,02-12-2024 03:00,02-12-2024 03:42,46.53802192,3.427368711,7.195331906,34.71146141,Morning,Tuesday,78.59233356,82.77998846,150.6524302,29.3738464,3,DC Fast Charger,Casual Driver,Hot,3
User_1013,Hyundai Kona,50,Station_469,Los Angeles,02-12-2024 04:00,02-12-2024 07:35,53.20639355,3.949096249,47.6337105,33.42375184,Night,Saturday,82.90492657,91.60329877,146.6815117,11.39372419,2,Level 1,Long-Distance Traveler,Cloudy,4
User_1014,Tesla Model 3,62,Station_184,New York,02-12-2024 05:00,02-12-2024 07:40,43.56809038,1.088667745,43.48715172,21.46562099,Evening,Thursday,30.42747489,87.87726917,271.7483435,-9.554706672,4,Level 2,Long-Distance Traveler,Cold/Clear,5
User_1015,Chevy Bolt,50,Station_439,San Francisco,02-12-2024 06:00,02-12-2024 07:04,26.967931,2.73525316,15.82216479,28.82201205,Evening,Tuesday,71.87974605,94.00550825,114.816433,39.7740299,6,Level 1,Long-Distance Traveler,Hot,6
User_1016,Tesla Model 3,62,Station_368,Los Angeles,02-12-2024 07:00,02-12-2024 07:50,68.51919497,2.362047175,48.58917821,33.00482798,Afternoon,Sunday,68.45975335,92.96713397,77.70809038,-2.269679113,2,Level 2,Long-Distance Traveler,Cold/Clear,7
User_1017,Hyundai Kona,100,Station_471,Houston,02-12-2024 08:00,02-12-2024 09:33,71.70850688,5.444091596,38.79607655,37.09584883,Afternoon,Saturday,12.2234232,77.41334734,181.0891261,2.616126227,7,Level 1,Casual Driver,Cold/Clear,8
User_1018,Hyundai Kona,50,Station_198,Chicago,02-12-2024 09:00,02-12-2024 11:04,79.24854612,1.773718519,33.00513138,13.89096924,Morning,Friday,51.37788921,73.60900224,252.8396285,12.53619017,0.814314492,Level 1,Casual Driver,Cloudy,9
User_1019,Nissan Leaf,157.5757789,Station_371,Los Angeles,02-12-2024 10:00,02-12-2024 13:29,34.14920012,3.975565377,48.76630369,13.07791792,Evening,Saturday,33.90897268,92.75470184,257.463752,19.73089265,5,DC Fast Charger,Commuter,Cloudy,10
User_1020,BMW i3,86.09247991,Station_373,New York,02-12-2024 11:00,02-12-2024 12:03,66.70625111,2.834311568,25.29064495,9.156859453,Afternoon,Monday,44.01342984,99.68968983,142.0756472,31.48873207,6,Level 1,Casual Driver,Hot,11
User_1021,Tesla Model 3,62,Station_461,San Francisco,02-12-2024 12:00,02-12-2024 14:30,30.77354813,3.097914083,49.7517969,13.85136957,Afternoon,Friday,2.481152833,83.48486936,234.7466037,12.80735255,1,Level 2,Long-Distance Traveler,Cloudy,12
User_1022,Tesla Model 3,50,Station_497,Chicago,02-12-2024 13:00,02-12-2024 16:12,24.15578156,2.30271121,4.784146663,13.89640731,Evening,Friday,47.69074548,75.97116089,289.8469968,23.40301453,0,DC Fast Charger,Commuter,Sunny,13
User_1023,Chevy Bolt,62,Station_87,Los Angeles,02-12-2024 14:00,02-12-2024 14:44,10.34760669,3.318475749,9.391635794,39.77677752,Morning,Friday,42.65534254,79.51109044,40.13576623,37.46270649,7,Level 2,Commuter,Hot,14
User_1024,Hyundai Kona,62,Station_201,San Francisco,02-12-2024 15:00,02-12-2024 17:29,26.30453466,3.584508026,49.88918288,9.562222233,Afternoon,Thursday,52.29889078,71.43642103,97.81842384,31.42190014,3,DC Fast Charger,Commuter,Hot,15
User_1025,Tesla Model 3,85,Station_337,San Francisco,02-12-2024 16:00,02-12-2024 18:05,26.73032004,0.668707847,12.95372765,26.76438553,Morning,Thursday,83.74328835,88.14544589,131.397521,-4.604987943,1,DC Fast Charger,Commuter,Cold/Clear,16
User_1026,Hyundai Kona,50,Station_322,San Francisco,02-12-2024 17:00,02-12-2024 17:35,48.61478557,3.691287396,22.06888373,31.49966171,Evening,Saturday,82.44163028,23.03568088,50.13444434,11.90873369,0,Level 1,Casual Driver,Cloudy,17
User_1027,Tesla Model 3,85,Station_275,New York,02-12-2024 18:00,02-12-2024 20:18,1.330225739,1.338040327,23.29288532,11.81086325,Evening,Tuesday,86.16287277,89.9660474,324.5247972,-3.943574146,0,Level 1,Commuter,Cold/Clear,18
User_1028,Nissan Leaf,85,Station_211,Houston,02-12-2024 19:00,02-12-2024 21:06,44.01595166,1.324310297,38.10527791,32.93537303,Afternoon,Saturday,73.34621767,78.15992983,78.11937778,5.879536154,5,Level 2,Casual Driver,Cold/Clear,19
User_1029,BMW i3,85,Station_391,San Francisco,02-12-2024 20:00,02-12-2024 21:01,18.43394631,1.615459296,22.32469711,10.40611262,Afternoon,Saturday,53.51757086,95.64661186,104.3757895,30.51992151,2,Level 2,Commuter,Hot,20
User_1031,Hyundai Kona,100,Station_191,Los Angeles,02-12-2024 22:00,02-12-2024 23:52,56.19836617,0.182479567,40.72369853,19.62083618,Morning,Sunday,56.02945617,65.41417062,39.67918933,34.05934132,1,Level 2,Casual Driver,Hot,22
